"source_folder","source_file","100%","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","Average Content Size","Average Response Time","Failure Count","Failures/s","Max Response Time","Median Response Time","Min Response Time","Name","Request Count","Requests/s","Type"
"write-heavy_small_20_run1","write-heavy_small_20_run1_stats.csv","5700","4700","5300","5500","5600","5700","5700","5700","5700","5700","5700","65.0","4909.813684999972","0","0.0","5667.775499998243","4700","3848.4229000023333","POST /auth/signup [setup]","20","0.10351791884198706","POST"
"write-heavy_small_20_run1","write-heavy_small_20_run1_stats.csv","6500","4600","4900","5200","5300","5600","5900","6100","6200","6500","6500","1129.0","4592.343263107115","0","0.0","6545.366100006504","4600","2717.0226000016555","POST /user/[email]/description","515","2.665586410181167","POST"
"write-heavy_small_20_run1","write-heavy_small_20_run1_stats.csv","13000","4400","4800","5100","5300","5600","5900","12000","13000","13000","13000","986.7947214076246","4156.23703709701","0","0.0","13450.764799999888","4400","781.5523999888683","Aggregated","682","3.529961032511759",""
"write-heavy_small_20_run2","write-heavy_small_20_run2_stats.csv","14000","13000","13000","13000","13000","13000","14000","14000","14000","14000","14000","65.0","12248.816070588553","0","0.0","13570.826800001669","13000","8670.842799998354","DELETE /user/[email] [cleanup]","17","0.08793860707575012","DELETE"
"write-heavy_small_20_run2","write-heavy_small_20_run2_stats.csv","1300","990","1000","1100","1100","1200","1200","1300","1300","1300","1300","997.0120481927711","1001.8442277112802","0","0.0","1315.4037000058452","990","764.246999999159","GET /user/[email]","83","0.42934731689925054","GET"
"write-heavy_small_20_run2","write-heavy_small_20_run2_stats.csv","1800","1200","1300","1400","1400","1400","1500","1800","1800","1800","1800","56.0","1269.0207944449664","0","0.0","1833.9702999946894","1200","1034.6045999904163","POST /auth/login","36","0.18622293263100023","POST"
"write-heavy_small_20_run2","write-heavy_small_20_run2_stats.csv","6100","4900","5100","5200","5300","5500","6100","6100","6100","6100","6100","65.0","4864.4587399991","0","0.0","6100.452900005621","4600","4251.416899991455","POST /auth/signup [setup]","20","0.10345718479500013","POST"
"write-heavy_small_20_run2","write-heavy_small_20_run2_stats.csv","6100","4700","5000","5100","5300","5500","5600","5800","5900","6100","6100","1129.0","4618.428889104692","0","0.0","6146.088699999382","4700","2806.887700004154","POST /user/[email]/description","514","2.6588496492315032","POST"
"write-heavy_small_20_run2","write-heavy_small_20_run2_stats.csv","14000","4500","4900","5100","5200","5500","5700","11000","13000","14000","14000","996.2373134328358","4191.3870395520225","0","0.0","13570.826800001669","4500","764.246999999159","Aggregated","670","3.4658156906325046",""
"write-heavy_small_20_run3","write-heavy_small_20_run3_stats.csv","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","10000","65.0","9724.639025000215","0","0.0","10271.799500013003","10000","8409.247399991727","DELETE /user/[email] [cleanup]","4","0.02105189479225855","DELETE"
"write-heavy_small_20_run3","write-heavy_small_20_run3_stats.csv","1700","1000","1100","1100","1200","1300","1300","1700","1700","1700","1700","1002.8333333333334","1049.9659166665272","0","0.0","1708.685500008869","990","769.759000002523","GET /user/[email]","72","0.3789341062606539","GET"
"write-heavy_small_20_run3","write-heavy_small_20_run3_stats.csv","1800","1200","1300","1300","1300","1400","1400","1800","1800","1800","1800","56.0","1247.5551083322596","0","0.0","1814.9046000035014","1200","1047.043800004758","POST /auth/login","48","0.2526227375071026","POST"
"write-heavy_small_20_run3","write-heavy_small_20_run3_stats.csv","6400","4700","5200","5400","5400","5500","6400","6400","6400","6400","6400","65.0","4912.760404999426","0","0.0","6391.874100008863","4700","4010.0715999869863","POST /auth/signup [setup]","20","0.10525947396129275","POST"
"write-heavy_small_20_run3","write-heavy_small_20_run3_stats.csv","6800","4800","5100","5300","5400","5800","6200","6400","6500","6800","6800","1129.0","4772.970576400291","0","0.0","6849.272599996766","4800","2680.2483000064967","POST /user/[email]/description","500","2.631486849032319","POST"
"write-heavy_small_20_run3","write-heavy_small_20_run3_stats.csv","10000","4600","5000","5200","5400","5700","6100","6400","6600","10000","10000","995.2670807453416","4129.067148447316","0","0.0","10271.799500013003","4600","769.759000002523","Aggregated","644","3.3893550615536268",""
"write-heavy_small_5_run1","write-heavy_small_5_run1_stats.csv","870","760","770","780","790","790","840","870","870","870","870","1040.0","767.7842720010085","0","0.0","871.0992000123952","760","730.014000000665","GET /user/[email]","25","0.13942987107950705","GET"
"write-heavy_small_5_run1","write-heavy_small_5_run1_stats.csv","1100","950","970","980","980","1000","1000","1100","1100","1100","1100","56.0","952.1703090907646","0","0.0","1066.0624000011012","940","896.6261000023223","POST /auth/login","22","0.12269828654996622","POST"
"write-heavy_small_5_run1","write-heavy_small_5_run1_stats.csv","2900","2700","2800","2800","2900","2900","2900","2900","2900","2900","2900","65.0","2690.244739994523","0","0.0","2886.438100002124","2700","2498.496599990176","POST /auth/signup [setup]","5","0.027885974215901412","POST"
"write-heavy_small_5_run1","write-heavy_small_5_run1_stats.csv","3000","2700","2700","2700","2800","2800","2900","3000","3000","3000","3000","1129.0","2663.185383783688","0","0.0","2998.714100001962","2700","2263.0861999932677","POST /user/[email]/description","185","1.0317810459883523","POST"
"write-heavy_small_5_run1","write-heavy_small_5_run1_stats.csv","3000","2600","2700","2700","2700","2800","2900","3000","3000","3000","3000","997.5611814345991","2304.9910265821813","0","0.0","2998.714100001962","2600","730.014000000665","Aggregated","237","1.321795177833727",""
"write-heavy_small_5_run2","write-heavy_small_5_run2_stats.csv","5400","5300","5300","5400","5400","5400","5400","5400","5400","5400","5400","65.0","5142.254375001357","0","0.0","5372.301600000355","5000","4902.7076000056695","DELETE /user/[email] [cleanup]","4","0.02160887581808657","DELETE"
"write-heavy_small_5_run2","write-heavy_small_5_run2_stats.csv","870","790","800","830","830","860","870","870","870","870","870","1011.2258064516129","791.5307000000593","0","0.0","872.4329999968177","790","728.4843999950681","GET /user/[email]","31","0.16746878759017092","GET"
"write-heavy_small_5_run2","write-heavy_small_5_run2_stats.csv","1100","950","960","990","990","1000","1100","1100","1100","1100","1100","56.0","959.9236071434071","0","0.0","1057.119100005366","950","902.4649999919347","POST /auth/login","14","0.075631065363303","POST"
"write-heavy_small_5_run2","write-heavy_small_5_run2_stats.csv","2900","2600","2800","2800","2900","2900","2900","2900","2900","2900","2900","65.0","2665.4516999959014","0","0.0","2894.389900000533","2600","2464.538399988669","POST /auth/signup [setup]","5","0.027011094772608213","POST"
"write-heavy_small_5_run2","write-heavy_small_5_run2_stats.csv","3000","2700","2700","2700","2800","2800","2900","2900","3000","3000","3000","1129.0","2667.337996216107","0","0.0","3025.939900006051","2700","2232.8070999938063","POST /user/[email]/description","185","0.9994105065865039","POST"
"write-heavy_small_5_run2","write-heavy_small_5_run2_stats.csv","5400","2700","2700","2700","2800","2800","2900","3000","5000","5400","5400","1010.8033472803347","2365.3982740584697","0","0.0","5372.301600000355","2700","728.4843999950681","Aggregated","239","1.2911303301306727",""
"write-heavy_small_5_run3","write-heavy_small_5_run3_stats.csv","5500","5100","5300","5300","5500","5500","5500","5500","5500","5500","5500","65.0","5151.900280002155","0","0.0","5509.427099997993","5100","4825.367900004494","DELETE /user/[email] [cleanup]","5","0.02699019016949525","DELETE"
"write-heavy_small_5_run3","write-heavy_small_5_run3_stats.csv","880","770","780","790","800","820","870","880","880","880","880","1016.5263157894736","774.7810657885183","0","0.0","879.9514999991516","770","722.4391000054311","GET /user/[email]","38","0.20512544528816387","GET"
"write-heavy_small_5_run3","write-heavy_small_5_run3_stats.csv","1100","940","970","1000","1000","1000","1100","1100","1100","1100","1100","56.0","956.5043650029111","0","0.0","1075.4363000014564","940","903.3357999869622","POST /auth/login","20","0.107960760677981","POST"
"write-heavy_small_5_run3","write-heavy_small_5_run3_stats.csv","2900","2700","2800","2800","2900","2900","2900","2900","2900","2900","2900","65.0","2700.6040999956895","0","0.0","2897.383899995475","2700","2493.421399994986","POST /auth/signup [setup]","5","0.02699019016949525","POST"
"write-heavy_small_5_run3","write-heavy_small_5_run3_stats.csv","3100","2700","2700","2700","2700","2800","2900","3000","3100","3100","3100","1129.0","2639.66502625729","0","0.0","3138.5797999973875","2700","2275.441600009799","POST /user/[email]/description","179","0.9662488080679298","POST"
"write-heavy_small_5_run3","write-heavy_small_5_run3_stats.csv","5500","2600","2700","2700","2700","2800","2900","4800","5100","5500","5500","981.7368421052631","2268.5600380569476","0","0.0","5509.427099997993","2600","722.4391000054311","Aggregated","247","1.3333153943730651",""
